1618169700000,59591.05000000,59813.86000000,59585.14000000,59778.09000000,98.61875800,1618169999999,5887956.39728573,4580,54.42018800,3249564.18374271,0
1618170000000,59778.08000000,59830.49000000,59711.93000000,59711.94000000,95.98007300,1618170299999,5736902.43905555,4781,48.71544300,2911844.87225747,0
1618170300000,59711.93000000,59743.03000000,59557.13000000,59630.01000000,165.43685400,1618170599999,9866238.55147402,6101,67.36296800,4017157.07357529,0
1618170600000,59630.01000000,59720.67000000,59606.13000000,59704.41000000,80.25277400,1618170899999,4787916.09239812,4339,35.36170400,2109707.44824791,0
1618170900000,59704.40000000,59759.60000000,59650.51000000,59705.53000000,81.50699900,1618171199999,4866337.27828722,4196,54.95209200,3280973.16446384,0
1618171200000,59705.53000000,59749.33000000,59651.12000000,59735.27000000,102.10739100,1618171499999,6095615.47869245,5094,50.95754100,3042010.19131768,0
1618171500000,59735.28000000,59740.30000000,59674.97000000,59715.95000000,68.33736300,1618171799999,4080514.45627371,4132,36.78695600,2196500.69566160,0
1618171800000,59715.95000000,59759.99000000,59654.61000000,59669.04000000,81.49809600,1618172099999,4865243.26728544,4464,43.26742000,2583026.94201055,0
1618172100000,59669.03000000,59795.60000000,59634.48000000,59785.25000000,75.39607900,1618172399999,4502096.32444013,4164,40.21574100,2401286.68274646,0
1618172400000,59785.26000000,59820.00000000,59726.61000000,59774.03000000,103.12800600,1618172699999,6164086.15524163,4463,58.03587100,3468965.27319003,0
1618172700000,59774.02000000,59780.00000000,59722.05000000,59752.72000000,76.51932900,1618172999999,4572914.06398082,3987,44.36973600,2651621.29975362,0
1618173000000,59752.72000000,59773.08000000,59688.66000000,59700.01000000,80.72054000,1618173299999,4820831.47328142,4378,41.04509500,2451153.66592134,0
1618173300000,59700.00000000,59709.80000000,59630.00000000,59638.27000000,70.50426000,1618173599999,4207211.27517533,4113,32.27955900,1926326.03535262,0
1618173600000,59638.27000000,59659.94000000,59616.94000000,59629.29000000,79.88706700,1618173899999,4764410.33895536,3986,43.62484900,2601842.79381938,0
1618173900000,59629.30000000,59631.68000000,59502.05000000,59538.09000000,172.36757700,1618174199999,10263508.31330186,6016,80.68751800,4804212.94300021,0
1618174200000,59538.08000000,59584.86000000,59479.00000000,59573.37000000,176.80779400,1618174499999,10524096.52006008,5218,58.66625800,3492406.44925281,0
1618174500000,59573.37000000,59708.22000000,59561.52000000,59707.80000000,71.61165000,1618174799999,4270097.79149186,4692,36.45825500,2173947.50596551,0
1618174800000,59707.79000000,59707.81000000,59580.90000000,59611.51000000,118.65204000,1618175099999,7074386.71553329,5008,73.31717900,4371668.24789686,0
1618175100000,59611.52000000,59613.65000000,59525.23000000,59528.26000000,61.10380400,1618175399999,3639860.85698983,3764,33.67428200,2005921.19515096,0
1618175400000,59528.26000000,59647.06000000,59528.25000000,59604.38000000,79.82614300,1618175699999,4758046.11812444,3775,40.59520900,2419465.46958888,0
1618175700000,59603.01000000,59603.25000000,59556.17000000,59599.94000000,62.66863500,1618175999999,3734023.08697027,3805,30.67380600,1827624.87660605,0
1618176000000,59599.94000000,59617.30000000,59588.28000000,59597.93000000,52.34621200,1618176299999,3120036.29087143,3738,25.05704300,1493512.44716967,0
1618176300000,59597.93000000,59602.76000000,59527.07000000,59542.73000000,77.53641800,1618176599999,4618738.53698769,5255,39.93619300,2379022.18718679,0
1618176600000,59542.72000000,59609.93000000,59488.57000000,59601.60000000,126.37443300,1618176899999,7521829.88083336,6508,64.33196200,3828831.42808892,0
1618176900000,59601.45000000,59634.00000000,59565.16000000,59623.91000000,76.93806700,1618177199999,4585320.77433180,4485,40.32317200,2403084.07184493,0
1618177200000,59623.91000000,59680.36000000,59613.24000000,59675.77000000,98.24014300,1618177499999,5858921.61735564,4528,49.06295300,2925889.07420598,0
1618177500000,59675.78000000,59675.78000000,59574.99000000,59623.00000000,59.03697100,1618177799999,3519004.55769498,3678,25.80621500,1538182.03522977,0
1618177800000,59623.00000000,59628.10000000,59530.80000000,59570.78000000,102.37127300,1618178099999,6098674.59350429,4129,62.25369500,3708655.77532106,0
1618178100000,59575.23000000,59631.70000000,59561.02000000,59610.72000000,52.16833900,1618178399999,3108214.37988277,3178,25.13831400,1497714.62945272,0
1618178400000,59610.72000000,59636.41000000,59453.10000000,59456.40000000,179.88610400,1618178699999,10710160.31130339,6603,79.41498200,4729454.26756964,0
1618178700000,59456.39000000,59555.38000000,59433.29000000,59538.77000000,151.09950700,1618178999999,8989026.63428853,6449,80.18623800,4770786.69016356,0
